"order_id","customer_id","order_date","product_id","category","quantity","total_amount","discount"
4132,296,2023-05-29,149,"Продукты",4,229.96,0.45
4133,378,2023-04-06,126,"Косметика",1,416.87,0.04
4134,184,2023-01-28,25,"Электроника",8,395.04,0.12
4135,456,2023-12-23,166,"Косметика",9,278.85,0.2
4136,798,2023-03-04,118,"Косметика",5,139.76,0.31
4137,432,2023-11-11,81,"Книги",4,280.69,0.5
4138,914,2023-12-03,191,"Одежда",7,129.21,0.4
4139,577,2023-07-12,166,"Одежда",4,346.37,0.11
4140,87,2023-07-18,23,"Одежда",6,150.22,0.32
4141,486,2023-12-24,69,"Продукты",7,182.98,0.1
4142,313,2023-04-20,52,"Продукты",10,177.07,0.12
4143,310,2023-01-05,160,"Косметика",9,26.92,0.29
4144,704,2023-09-21,191,"Электроника",3,144.72,0.09
4145,664,2023-12-30,8,"Продукты",2,489.57,0.24
4146,839,2023-12-11,7,"Продукты",4,136.9,0.46
4147,220,2023-08-23,15,"Книги",7,425.03,0.29
4148,671,2023-10-26,77,"Электроника",3,429.62,0.36
4149,744,2023-10-07,195,"Книги",8,475.72,0.09
4150,468,2023-09-23,123,"Электроника",3,453.38,0.41
4151,240,2023-11-27,15,"Электроника",5,121.86,0.34
4152,253,2023-01-12,196,"Одежда",2,488.89,0.43
4153,406,2023-06-05,111,"Одежда",8,137.12,0.36
4154,52,2023-08-10,23,"Продукты",1,227.66,0.48
4155,43,2023-11-16,142,"Косметика",7,193.46,0.22
4156,976,2023-12-24,65,"Книги",10,483.08,0.12
4157,417,2023-10-20,110,"Электроника",5,355.59,0.44
4158,963,2023-10-25,92,"Книги",3,75.61,0.03
4159,487,2023-07-08,177,"Электроника",2,326.3,0.13
4160,286,2023-05-31,175,"Одежда",9,477.8,0.48
4161,624,2023-06-24,122,"Книги",10,149.1,0.25
4162,319,2023-04-13,112,"Продукты",2,275.22,0.13
4163,260,2023-11-02,110,"Книги",8,64.43,0.2
4164,630,2023-01-21,133,"Электроника",8,332.45,0.1
4165,942,2023-05-22,6,"Продукты",5,296.85,0.24
4166,843,2023-05-16,57,"Электроника",2,243.34,0.28
4167,196,2023-03-02,85,"Книги",8,248.75,0.36
4168,905,2023-04-16,56,"Косметика",1,358.81,0.45
4169,132,2023-03-12,141,"Продукты",8,79.12,0.37
4170,845,2023-01-24,70,"Косметика",9,459.19,0.33
4171,337,2023-07-08,93,"Продукты",6,214.94,0.02
4172,421,2023-01-24,147,"Одежда",2,332.43,0.46
4173,51,2023-08-15,110,"Книги",2,287.58,0.38
4174,142,2023-11-10,192,"Книги",8,335.28,0.03
4175,756,2023-11-26,126,"Продукты",3,276.17,0.13
4176,995,2023-11-09,185,"Продукты",5,169.17,0.39
4177,258,2023-05-21,155,"Электроника",3,367.85,0.36
4178,471,2023-11-22,145,"Книги",10,331.37,0.33
4179,442,2023-03-26,103,"Косметика",4,80.18,0.16
4180,816,2023-04-21,117,"Косметика",3,144.93,0.41
4181,777,2023-12-21,174,"Одежда",1,131.02,0.38
4182,87,2023-11-26,103,"Электроника",5,295.76,0.35
4183,199,2023-05-11,4,"Электроника",9,346.65,0.21
4184,212,2023-02-07,22,"Косметика",2,62.38,0.09
4185,406,2023-02-01,28,"Книги",1,126.03,0.22
4186,571,2023-10-23,156,"Книги",2,473.42,0.37
4187,69,2023-02-20,73,"Электроника",9,474.43,0.05
4188,247,2023-06-20,41,"Продукты",8,148.33,0.36
4189,982,2023-03-28,44,"Книги",3,481.91,0.33
4190,236,2023-07-10,96,"Книги",6,65.22,0.48
4191,930,2023-11-29,122,"Книги",8,52.34,0.05
4192,588,2023-09-18,65,"Продукты",4,114.92,0
4193,690,2023-09-22,128,"Электроника",6,197.23,0.42
4194,39,2023-06-24,80,"Книги",2,36.3,0.28
4195,564,2023-08-22,122,"Книги",9,476.43,0.38
4196,998,2023-07-05,29,"Продукты",7,463.05,0.44
4197,884,2023-10-29,83,"Книги",10,294.2,0.46
4198,956,2023-09-19,102,"Одежда",3,299.92,0.31
4199,82,2023-06-23,154,"Продукты",1,340.12,0.2
4200,62,2023-01-11,99,"Косметика",3,397.49,0.26
4201,721,2023-10-27,140,"Косметика",5,478.15,0.01
4202,59,2023-01-03,170,"Книги",4,341.41,0.19
4203,955,2023-03-16,106,"Одежда",2,254.66,0.5
4204,574,2023-07-06,176,"Косметика",1,310.26,0.29
4205,413,2023-07-20,29,"Продукты",2,219.02,0.19
4206,139,2023-07-24,200,"Продукты",10,197.01,0.47
4207,48,2023-11-30,64,"Одежда",4,356.35,0.34
4208,305,2023-07-15,155,"Косметика",5,158.98,0.36
4209,954,2023-09-14,97,"Косметика",9,357.67,0.24
4210,70,2023-01-22,91,"Электроника",9,150.42,0.38
4211,129,2023-02-01,170,"Книги",1,406.39,0.05
4212,363,2023-04-23,142,"Продукты",8,85.86,0.4
4213,364,2023-05-13,109,"Продукты",4,213.75,0.18
4214,615,2023-05-18,167,"Книги",8,330.98,0.27
4215,696,2023-12-19,186,"Электроника",5,362.39,0.14
4216,982,2023-09-30,35,"Электроника",4,471.95,0.36
4217,323,2023-11-12,151,"Электроника",10,306.68,0.11
4218,340,2023-11-05,23,"Одежда",10,199.11,0.45
4219,227,2023-03-17,138,"Косметика",7,331.49,0.18
4220,966,2023-03-28,66,"Книги",10,295.62,0.08
4221,379,2023-12-09,144,"Одежда",5,20.03,0.48
4222,720,2023-05-09,67,"Книги",5,401.73,0.14
4223,595,2023-07-02,5,"Одежда",9,351.97,0.32
4224,574,2023-10-24,47,"Продукты",7,79.78,0.03
4225,314,2023-05-20,60,"Продукты",6,66.48,0.21
4226,722,2023-07-20,164,"Книги",1,281.79,0.18
4227,362,2023-02-25,72,"Одежда",8,65.8,0.29
4228,162,2023-02-11,15,"Книги",9,218.73,0
4229,763,2023-06-23,95,"Книги",6,347.31,0.17
4230,684,2023-04-13,4,"Электроника",5,190.18,0.41
4231,819,2023-02-03,130,"Косметика",5,403.72,0.25
4232,59,2023-04-17,187,"Одежда",10,358.43,0.46
4233,788,2023-05-20,59,"Продукты",8,357.01,0.17
4234,146,2023-04-05,138,"Косметика",7,422.21,0.17
4235,939,2023-01-14,69,"Электроника",1,476.45,0.42
4236,147,2023-05-27,82,"Книги",4,337.88,0.2
4237,317,2023-11-19,124,"Одежда",3,349.73,0.28
4238,64,2023-09-23,158,"Одежда",3,228.78,0.29
4239,532,2023-08-15,10,"Электроника",9,308.61,0.46
4240,881,2023-06-02,150,"Продукты",4,207.92,0.27
4241,37,2023-11-13,116,"Продукты",4,480.19,0.1
4242,38,2023-06-23,28,"Продукты",6,403.58,0.04
4243,904,2023-01-22,107,"Одежда",5,169.37,0.36
4244,250,2023-06-18,100,"Косметика",5,175.8,0.31
4245,237,2023-04-21,64,"Электроника",10,148.35,0.45
4246,786,2023-05-24,134,"Одежда",10,288.99,0.32
4247,774,2023-11-26,70,"Одежда",4,121.61,0.34
4248,776,2023-01-26,136,"Книги",10,87.47,0.34
4249,740,2023-07-08,181,"Книги",5,46.63,0.11
4250,673,2023-06-09,90,"Косметика",4,127.34,0.43
4251,912,2023-07-30,110,"Книги",7,388.24,0.09
4252,314,2023-05-23,158,"Книги",4,45.35,0.14
4253,589,2023-10-15,88,"Одежда",7,16.38,0.22
4254,133,2023-04-16,17,"Одежда",5,155.53,0.42
4255,797,2023-11-14,51,"Продукты",1,363.18,0.21
4256,62,2023-02-19,3,"Одежда",1,134.45,0.45
4257,716,2023-01-17,65,"Продукты",1,477.63,0.06
4258,919,2023-06-17,39,"Косметика",8,195.61,0.03
4259,591,2023-08-09,124,"Косметика",8,355.8,0.34
4260,154,2023-04-25,171,"Книги",2,483.11,0.1
4261,882,2023-12-26,86,"Книги",9,411.83,0.15
4262,530,2023-01-06,38,"Косметика",9,416.45,0.13
4263,29,2023-05-03,44,"Продукты",10,397.91,0.47
4264,12,2023-08-24,9,"Косметика",3,392.13,0.47
4265,922,2023-09-06,138,"Книги",1,497.57,0.18
4266,604,2023-03-28,15,"Косметика",9,154.87,0.41
4267,530,2023-01-27,37,"Косметика",10,233.61,0.03
4268,481,2023-04-27,170,"Продукты",2,174.94,0.28
4269,59,2023-04-10,143,"Книги",7,343.4,0.03
4270,627,2023-02-04,134,"Книги",3,222.27,0.2
4271,392,2023-03-16,125,"Продукты",10,286.52,0.03
4272,424,2023-10-07,125,"Одежда",10,402.96,0.06
4273,214,2023-05-04,13,"Продукты",1,191.69,0.34
4274,767,2023-07-20,155,"Книги",1,149.2,0.09
4275,702,2023-09-16,173,"Одежда",6,326.5,0.17
4276,575,2023-04-20,181,"Одежда",6,380.34,0.01
4277,618,2023-01-26,40,"Косметика",5,205.73,0.4
4278,256,2023-12-14,17,"Электроника",1,94.99,0.39
4279,212,2023-07-19,68,"Электроника",3,397.65,0.17
4280,197,2023-12-29,88,"Электроника",9,52.29,0.01
4281,886,2023-12-25,180,"Одежда",1,73.17,0.41
4282,782,2023-07-07,9,"Книги",9,312.44,0.11
4283,11,2023-06-13,178,"Продукты",1,249.84,0.26
4284,245,2023-06-30,178,"Косметика",1,491.31,0.02
4285,262,2023-12-25,60,"Продукты",7,240.86,0.01
4286,953,2023-09-13,65,"Электроника",3,121.71,0.14
4287,853,2023-05-16,10,"Электроника",10,210.25,0.38
4288,630,2023-04-28,119,"Косметика",2,345.16,0.47
4289,14,2023-10-08,3,"Продукты",2,286.06,0.18
4290,851,2023-04-06,71,"Книги",9,41.75,0.2
4291,118,2023-09-04,130,"Книги",7,148.54,0.24
4292,174,2023-01-25,139,"Косметика",6,207.28,0.47
4293,437,2023-05-15,99,"Одежда",3,478.86,0.36
4294,950,2023-01-27,68,"Одежда",6,52.03,0.04
4295,25,2023-11-27,25,"Электроника",9,143.61,0.29
4296,583,2023-10-08,119,"Продукты",9,55.37,0.48
4297,96,2023-08-14,148,"Книги",10,217.5,0.03
4298,830,2023-03-10,71,"Продукты",9,418.31,0.31
4299,676,2023-07-24,46,"Косметика",4,115.18,0
4300,404,2023-04-19,190,"Косметика",9,403.4,0.28
4301,229,2023-09-05,167,"Косметика",5,245.6,0.4
4302,178,2023-08-04,162,"Продукты",10,15.89,0.07
4303,630,2023-10-31,78,"Продукты",1,405.72,0.01
4304,677,2023-06-25,186,"Книги",2,470.91,0.11
4305,195,2023-05-23,69,"Электроника",5,105.23,0.2
4306,714,2023-12-01,56,"Книги",3,197.69,0.12
4307,593,2023-01-03,148,"Книги",4,418.05,0.31
4308,660,2023-07-12,35,"Косметика",5,257.86,0.46
4309,842,2023-09-30,73,"Книги",10,126.35,0.12
4310,573,2023-10-13,166,"Продукты",8,382.38,0.04
4311,983,2023-10-07,129,"Косметика",5,331.44,0.03
4312,83,2023-06-02,138,"Электроника",1,25.6,0.36
4313,373,2023-01-09,189,"Косметика",8,94.72,0.42
4314,196,2023-12-09,163,"Электроника",4,355.49,0.1
4315,647,2024-01-01,61,"Электроника",9,89.95,0.22
4316,277,2023-10-31,27,"Продукты",5,413.74,0.26
4317,554,2023-12-08,123,"Продукты",5,416.62,0.33
4318,187,2023-05-25,62,"Книги",9,295.74,0.21
4319,855,2023-03-24,184,"Продукты",5,487.94,0.2
4320,862,2023-09-08,161,"Продукты",10,145.52,0.44
4321,1000,2023-03-05,172,"Электроника",9,279.21,0.14
4322,767,2023-11-15,4,"Электроника",8,478.59,0.24
4323,668,2023-10-05,61,"Косметика",2,192.52,0.48
4324,783,2023-07-01,183,"Одежда",10,280.37,0.39
4325,580,2023-09-27,157,"Одежда",2,406.36,0.2
4326,727,2023-03-18,179,"Электроника",10,64,0.15
4327,631,2023-11-01,31,"Электроника",9,409.13,0.44
4328,782,2023-08-24,109,"Одежда",7,350.21,0.09
4329,184,2023-01-03,27,"Электроника",7,139.85,0.31
4330,646,2023-01-09,21,"Одежда",8,256.34,0.14
4331,271,2023-04-03,75,"Книги",10,89.64,0.17
4332,712,2023-08-16,73,"Электроника",5,250.92,0.26
4333,735,2023-02-19,31,"Электроника",2,419.18,0.3
4334,904,2023-01-26,121,"Косметика",10,107.83,0.28
4335,634,2023-04-18,43,"Книги",8,165.06,0.03
4336,30,2023-02-04,106,"Одежда",8,270.6,0.39
4337,197,2023-04-18,23,"Косметика",7,195.51,0.45
4338,652,2023-09-10,41,"Электроника",7,191.48,0.13
4339,998,2023-02-28,147,"Книги",5,160.19,0.3
4340,959,2023-12-03,32,"Электроника",10,387.85,0.17
4341,141,2023-08-09,44,"Книги",2,46.68,0.04
4342,286,2023-12-15,123,"Электроника",7,326.47,0.13
4343,649,2023-03-22,172,"Одежда",5,40.31,0.4
4344,768,2023-09-02,136,"Продукты",6,415.79,0.25
4345,452,2023-08-06,104,"Электроника",7,211.11,0.35
4346,644,2023-02-08,69,"Книги",9,328.93,0.01
4347,106,2023-12-04,144,"Продукты",2,402.06,0.26
4348,616,2023-04-29,31,"Электроника",2,497.07,0.45
4349,311,2023-10-06,177,"Косметика",6,243.82,0.32
4350,585,2023-06-12,124,"Книги",1,438.62,0.07
4351,466,2023-01-14,91,"Косметика",4,373.46,0.44
4352,653,2023-12-16,134,"Одежда",1,483.68,0.32
4353,87,2023-05-13,129,"Продукты",10,489.93,0.25
4354,975,2023-04-09,152,"Книги",9,355.7,0.19
4355,53,2023-02-25,191,"Электроника",10,430.9,0.1
4356,627,2023-06-25,171,"Одежда",4,86.8,0.07
4357,668,2023-08-25,115,"Одежда",6,167.33,0.09
4358,525,2023-06-21,86,"Косметика",3,236.41,0.13
4359,902,2023-01-29,121,"Продукты",7,95.14,0.14
4360,948,2023-09-10,189,"Косметика",2,413.52,0.4
4361,147,2023-09-18,117,"Косметика",10,75.67,0.32
4362,207,2023-11-11,176,"Продукты",1,274.3,0.5
4363,48,2023-06-10,23,"Косметика",7,132.24,0.17
4364,156,2023-09-29,105,"Книги",3,344.17,0.21
4365,890,2023-11-17,162,"Одежда",9,423,0.15
4366,851,2023-03-17,68,"Электроника",3,163.63,0.4
4367,808,2023-08-08,31,"Продукты",3,433.7,0.16
4368,889,2023-10-12,169,"Продукты",7,441.58,0.27
4369,376,2023-02-19,15,"Книги",3,174.8,0.02
4370,928,2023-08-03,85,"Книги",9,388.37,0.09
4371,82,2023-01-19,91,"Электроника",5,110.27,0.09
4372,62,2023-06-25,60,"Электроника",3,165.75,0.49
4373,662,2023-04-06,55,"Продукты",9,353.57,0.23
4374,188,2023-03-28,8,"Одежда",5,97.19,0.26
4375,77,2023-12-10,22,"Книги",8,224.09,0.45
4376,372,2023-12-06,188,"Продукты",10,130.93,0.43
4377,629,2023-12-30,160,"Книги",7,214.15,0.42
4378,684,2023-08-30,30,"Одежда",8,87.29,0.36
4379,786,2023-10-28,158,"Продукты",7,297.52,0.16
4380,413,2023-06-07,50,"Продукты",3,210.06,0.23
4381,826,2023-01-13,46,"Косметика",6,499.9,0.02
4382,281,2023-05-17,73,"Косметика",5,106.53,0.43
4383,626,2023-05-11,185,"Косметика",2,268.07,0.29
4384,411,2023-07-30,47,"Электроника",9,258.56,0.49
4385,998,2023-01-11,82,"Электроника",7,328.3,0.3
4386,199,2023-09-25,50,"Электроника",1,96.15,0.09
4387,769,2023-09-23,187,"Продукты",10,267.16,0.07
4388,423,2023-12-13,55,"Продукты",4,444.79,0.43
4389,690,2023-03-30,2,"Электроника",6,187.18,0.25
4390,599,2023-11-26,30,"Электроника",3,365.95,0.12
4391,613,2023-05-30,132,"Книги",7,109.66,0.1
4392,789,2023-10-18,50,"Электроника",2,90.56,0.19
4393,485,2023-03-05,34,"Одежда",5,408.03,0.02
4394,110,2023-09-01,111,"Книги",9,311.99,0.15
4395,655,2023-12-15,18,"Электроника",1,294.44,0.48
4396,831,2023-07-07,167,"Продукты",10,483.63,0.4
4397,607,2023-07-19,136,"Одежда",7,107.22,0.25
4398,290,2023-01-19,147,"Косметика",4,491.63,0.06
4399,488,2023-05-27,125,"Косметика",5,451.29,0.17
4400,883,2023-05-29,82,"Электроника",2,392.13,0.1
4401,694,2023-08-12,158,"Продукты",8,318.74,0.01
4402,807,2023-05-17,124,"Электроника",1,311.44,0.13
4403,683,2023-02-11,128,"Книги",3,206.75,0.04
4404,616,2023-10-05,115,"Книги",2,296.82,0.37
4405,79,2023-11-13,74,"Одежда",3,318.9,0.23
4406,40,2023-06-12,195,"Электроника",5,467.62,0.04
4407,617,2023-06-03,157,"Электроника",6,270.87,0.34
4408,561,2023-12-26,194,"Электроника",9,374.47,0.05
4409,412,2023-02-21,91,"Косметика",7,291.58,0.2
4410,244,2023-02-22,182,"Электроника",2,119.82,0.06
4411,957,2023-04-15,30,"Продукты",2,152.01,0.14
4412,325,2023-04-26,65,"Книги",6,182.63,0.22
4413,198,2023-05-01,154,"Книги",2,195.14,0.01
4414,273,2023-11-14,90,"Косметика",2,81.46,0.05
4415,174,2023-12-07,142,"Электроника",9,66.63,0.11
4416,528,2023-03-20,64,"Одежда",10,286.31,0.03
4417,440,2023-05-16,187,"Книги",6,349.47,0.23
4418,993,2023-05-25,61,"Электроника",1,273.6,0.42
4419,248,2023-05-25,78,"Продукты",8,303.32,0.27
4420,479,2023-02-23,196,"Книги",6,494.66,0.19
4421,725,2023-03-15,155,"Косметика",4,431.77,0.34
4422,809,2023-06-10,58,"Электроника",5,47.98,0.41
4423,117,2023-07-26,2,"Электроника",10,222.27,0.32
4424,345,2023-08-15,22,"Электроника",8,245.06,0.27
4425,231,2023-06-22,20,"Электроника",9,484.58,0.07
4426,901,2023-01-26,34,"Продукты",9,347.25,0.15
4427,242,2023-11-24,197,"Электроника",1,227.93,0.41
4428,142,2023-10-03,118,"Продукты",6,15.11,0.18
4429,23,2023-08-26,59,"Одежда",5,37.69,0.3
4430,47,2023-09-10,64,"Одежда",1,167.31,0.02
4431,225,2023-12-20,119,"Косметика",9,183.11,0.19
4432,507,2023-06-05,125,"Косметика",7,456.68,0.04
4433,28,2023-02-17,43,"Электроника",9,191.26,0.19
4434,54,2023-12-15,24,"Электроника",9,104.42,0.48
4435,228,2023-10-26,190,"Электроника",6,224.14,0.25
4436,349,2023-09-28,40,"Книги",1,423.3,0.02
4437,740,2023-08-13,139,"Косметика",9,356.7,0.47
4438,861,2023-10-10,20,"Продукты",6,387.07,0.49
4439,692,2023-09-05,154,"Электроника",4,358.41,0.36
4440,252,2023-02-27,195,"Книги",8,475.75,0.13
4441,427,2023-06-01,142,"Косметика",6,297.46,0.31
4442,696,2023-07-30,47,"Продукты",9,142.19,0.49
4443,942,2023-09-15,137,"Книги",10,491.3,0.03
4444,9,2023-01-30,48,"Одежда",10,297.93,0.37
4445,100,2023-06-04,181,"Косметика",8,84.3,0.12
4446,779,2023-12-16,13,"Продукты",5,111.21,0.28
4447,315,2023-12-23,58,"Продукты",1,266,0.25
4448,97,2023-04-22,161,"Продукты",7,496.83,0.01
4449,54,2023-04-10,188,"Книги",1,370.83,0.47
4450,558,2023-02-09,31,"Продукты",7,365.07,0.2
4451,315,2023-06-05,96,"Книги",7,149.62,0.23
4452,432,2023-09-04,50,"Продукты",6,277.65,0.45
4453,135,2023-04-11,87,"Книги",4,206.96,0.01
4454,807,2023-04-14,80,"Одежда",4,229.99,0.44
4455,553,2023-07-21,133,"Книги",6,328.44,0.44
4456,793,2023-03-11,37,"Одежда",4,313.3,0.34
4457,965,2023-10-03,102,"Продукты",8,127.39,0.13
4458,844,2023-11-04,27,"Косметика",5,38.61,0.21
4459,85,2023-08-14,107,"Электроника",2,81.11,0.21
4460,920,2023-03-23,11,"Одежда",5,337.06,0.49
4461,291,2023-11-01,110,"Косметика",3,153.69,0.04
4462,834,2023-02-06,52,"Одежда",7,446.72,0.49
4463,620,2024-01-01,160,"Одежда",5,354.38,0.5
4464,170,2023-06-19,62,"Электроника",1,361.87,0.19
4465,142,2023-07-07,3,"Продукты",4,304.94,0.44
4466,754,2023-05-04,161,"Одежда",2,184.79,0.11
4467,300,2023-06-09,85,"Косметика",1,107.32,0.16
4468,891,2023-10-09,127,"Электроника",1,310.52,0.48
4469,782,2023-03-23,166,"Одежда",8,169.32,0.08
4470,262,2023-04-19,59,"Электроника",4,370.78,0.14
4471,723,2023-10-08,140,"Одежда",8,56.74,0.43
4472,383,2023-01-10,127,"Продукты",4,465.52,0.28
4473,292,2023-11-24,137,"Продукты",1,466.43,0.26
4474,847,2023-05-25,37,"Косметика",5,31.14,0.23
4475,175,2023-03-25,79,"Электроника",9,180.67,0.25
4476,560,2023-09-02,146,"Продукты",2,77.69,0.28
4477,859,2023-10-03,9,"Книги",3,40.85,0.26
4478,442,2023-12-18,135,"Продукты",8,256.52,0.46
4479,791,2023-11-07,189,"Книги",5,139.38,0.39
4480,964,2023-08-11,113,"Продукты",2,88.57,0.26
4481,842,2023-03-16,194,"Косметика",4,118.98,0.48
4482,855,2023-05-17,154,"Косметика",1,280.31,0.43
4483,667,2023-02-02,56,"Электроника",1,329.87,0.24
4484,666,2023-03-22,45,"Книги",10,78.08,0.08
4485,567,2023-04-24,62,"Продукты",6,85.68,0.21
4486,113,2023-01-31,79,"Одежда",9,197.65,0.47
4487,141,2023-04-17,11,"Книги",8,344.59,0.04
4488,347,2023-04-20,21,"Книги",1,77.08,0.07
4489,570,2023-12-10,6,"Косметика",6,346.24,0.18
4490,2,2023-12-07,42,"Книги",3,43.18,0.49
4491,893,2023-04-14,186,"Одежда",3,486.92,0.27
4492,895,2023-02-22,138,"Косметика",3,282.36,0.5
4493,204,2023-03-24,186,"Одежда",5,276.82,0.15
4494,500,2023-06-21,111,"Одежда",7,90.43,0.33
4495,736,2023-02-17,36,"Книги",7,307.03,0.36
4496,663,2023-06-19,35,"Косметика",5,487.33,0.26
4497,702,2023-05-13,107,"Продукты",5,387.46,0.22
4498,259,2023-10-19,87,"Электроника",10,252.75,0.21
4499,41,2023-11-24,179,"Продукты",4,447.03,0.12
4500,575,2023-10-15,132,"Книги",6,376.06,0.33
4501,261,2023-09-28,50,"Электроника",5,308.39,0.15
4502,714,2023-04-12,1,"Косметика",6,171.07,0.19
4503,989,2023-10-07,86,"Косметика",5,224.88,0.21
4504,124,2023-08-13,87,"Продукты",2,450.78,0.35
4505,983,2023-07-12,136,"Книги",6,155.71,0.43
4506,726,2023-09-16,196,"Продукты",5,426.66,0.18
4507,633,2023-03-22,135,"Электроника",8,193.21,0.13
4508,224,2023-02-27,190,"Одежда",7,327.7,0.4
4509,842,2023-03-19,200,"Одежда",7,244.55,0.23
4510,332,2023-02-16,6,"Одежда",9,32.89,0.46
4511,871,2023-11-19,155,"Продукты",10,18.96,0.47
4512,39,2023-10-20,35,"Книги",4,73.7,0.21
4513,992,2023-09-02,26,"Продукты",6,238.21,0.41
4514,985,2023-12-11,136,"Одежда",6,299.04,0.01
4515,290,2023-01-17,177,"Продукты",8,204.82,0.24
4516,208,2023-10-13,148,"Книги",5,289.95,0.12
4517,833,2023-08-02,134,"Продукты",10,411.1,0.47
4518,447,2023-03-18,151,"Косметика",1,255.2,0.09
4519,788,2023-08-23,108,"Косметика",3,355.86,0.41
4520,979,2023-06-28,72,"Книги",4,457.33,0.25
4521,425,2023-07-04,107,"Косметика",7,467.29,0.25
4522,281,2023-12-11,53,"Косметика",8,447.72,0.16
4523,266,2023-01-09,68,"Одежда",3,277.27,0.47
4524,840,2023-01-16,135,"Косметика",4,96.5,0.41
4525,527,2023-05-30,111,"Книги",10,462.74,0.22
4526,408,2023-06-23,154,"Книги",4,160.28,0.29
4527,459,2023-12-29,61,"Книги",9,64.4,0.27
4528,561,2023-01-14,9,"Косметика",7,344.53,0.26
4529,931,2023-09-20,26,"Одежда",4,63.76,0.36
4530,390,2023-02-18,8,"Косметика",8,321.75,0.39
4531,756,2023-09-19,167,"Книги",8,459.65,0.41
4532,28,2023-02-27,95,"Косметика",8,19.72,0.08
4533,805,2023-03-04,199,"Одежда",6,362.68,0.44
4534,915,2023-07-01,148,"Книги",7,74.79,0.22
4535,576,2023-08-03,173,"Косметика",6,87.85,0.47
4536,844,2023-11-11,97,"Продукты",4,344.16,0.08
4537,634,2023-05-02,176,"Книги",9,457.42,0.12
4538,716,2023-07-23,115,"Косметика",2,449.12,0.25
4539,882,2023-11-15,4,"Продукты",3,213.43,0.47
4540,543,2023-09-19,37,"Продукты",2,354.8,0.02
4541,125,2023-03-27,94,"Электроника",1,379.16,0.32
4542,951,2023-12-17,79,"Продукты",3,15.18,0.08
4543,804,2023-07-25,172,"Косметика",10,487.68,0.13
4544,2,2023-01-24,97,"Книги",3,145.23,0.2
4545,462,2023-06-14,200,"Косметика",4,266.57,0.5
4546,510,2023-05-17,156,"Продукты",8,68.7,0.4
4547,225,2023-08-24,14,"Электроника",1,363.3,0.23
4548,489,2023-02-01,84,"Одежда",7,78.15,0.5
4549,178,2023-11-22,81,"Электроника",5,471.12,0.06
4550,843,2023-01-29,177,"Книги",1,273.4,0.2
4551,273,2023-01-12,36,"Одежда",10,248.62,0.43
4552,97,2023-01-21,177,"Электроника",10,103.15,0.17
4553,971,2023-04-16,173,"Косметика",10,78.21,0.05
4554,431,2023-01-13,86,"Книги",1,109.38,0.04
4555,925,2023-09-30,61,"Косметика",7,233.35,0.11
4556,290,2023-01-05,132,"Электроника",3,454.38,0.26
4557,300,2023-04-15,191,"Электроника",10,458.42,0.28
4558,544,2023-04-19,6,"Продукты",2,486.8,0.44
4559,14,2023-03-03,163,"Электроника",1,328.37,0.16
4560,847,2023-03-26,117,"Электроника",2,135.41,0.42
4561,929,2023-04-07,175,"Одежда",2,164.24,0.23
4562,803,2023-09-30,123,"Книги",6,449.51,0.19
4563,278,2023-11-29,63,"Косметика",5,206.58,0.39
4564,690,2023-10-06,39,"Книги",6,406.12,0.3
4565,229,2023-03-02,48,"Одежда",3,253.2,0.3
4566,293,2023-04-27,43,"Косметика",3,327.99,0.17
4567,488,2023-01-23,37,"Продукты",7,68.74,0.09
4568,746,2023-11-05,154,"Продукты",6,44.44,0.12
4569,362,2023-11-07,181,"Электроника",2,426.47,0.43
4570,100,2023-02-01,117,"Книги",4,178.54,0.01
4571,514,2023-06-11,60,"Книги",4,387.55,0.36
4572,740,2023-09-15,169,"Одежда",8,28.52,0.07
4573,642,2023-05-17,190,"Продукты",9,350.4,0.46
4574,233,2023-06-30,191,"Книги",4,319.66,0.28
4575,674,2023-01-30,1,"Книги",3,493.45,0.38
4576,944,2023-03-24,185,"Косметика",8,254.51,0.22
4577,855,2023-10-01,24,"Электроника",8,218.49,0.02
4578,499,2023-08-09,110,"Косметика",2,180.85,0.23
4579,792,2023-03-06,6,"Продукты",6,275.08,0.31
4580,487,2023-07-31,98,"Одежда",9,418.27,0.25
4581,616,2023-03-16,37,"Косметика",10,308.92,0.41
4582,421,2023-09-03,136,"Электроника",10,92.24,0.22
4583,498,2023-10-13,137,"Книги",2,154.7,0.48
4584,476,2023-06-26,56,"Косметика",10,259.19,0.18
4585,79,2023-07-08,42,"Электроника",6,475.38,0.12
4586,161,2023-09-14,171,"Книги",4,375.6,0.15
4587,532,2023-09-29,115,"Книги",4,205.88,0.03
4588,812,2023-11-25,76,"Косметика",8,61.18,0.37
4589,100,2023-02-15,129,"Косметика",5,315.76,0.11
4590,766,2023-05-02,185,"Косметика",6,199.1,0.1
4591,284,2023-06-23,67,"Косметика",6,214.74,0.11
4592,184,2023-12-25,73,"Продукты",9,107.23,0.42
4593,648,2023-09-22,21,"Книги",2,461.73,0.34
4594,549,2023-08-18,7,"Одежда",5,55.72,0.09
4595,621,2023-09-05,123,"Косметика",10,153.64,0.2
4596,907,2023-10-27,59,"Книги",7,114.72,0.42
4597,757,2023-01-10,116,"Продукты",6,391.65,0.35
4598,60,2023-07-06,187,"Электроника",7,420.86,0.04
4599,985,2023-10-14,15,"Косметика",4,72.4,0.48
4600,710,2023-10-29,24,"Косметика",3,24.49,0.31
